"pedido_detalle_id","cantidad","estado_detalle","notas","subtotal","pedido_id","producto_id","tenant_id"
"396",1,"ENTREGADO","Entrega rápida.","29.00","99","18","1"
"397",1,"ENTREGADO","Preparar como la vez pasada.","22.00","100","3","1"
"398",2,"ENTREGADO","Entrega rápida.","50.00","100","2","1"
"399",3,"ENTREGADO","Plato para compartir.","60.00","100","5","1"
"400",2,"ENTREGADO","Servir en dos platos.","16.00","100","22","1"
"401",1,"ENTREGADO","Dividir el plato.","20.00","100","5","1"
"402",3,"ENTREGADO","Agregar cubiertos adicionales.","63.00","100","4","1"
"403",1,"ENTREGADO","Preparar como la vez pasada.","28.00","101","1","1"
"404",1,"ENTREGADO","Con limón aparte.","21.00","101","4","1"
"405",1,"ENTREGADO","Preparar como la vez pasada.","20.00","101","5","1"
"406",2,"ENTREGADO","Preparar como la vez pasada.","64.00","101","7","1"
"407",2,"ENTREGADO","Usar queso sin lactosa.","56.00","101","1","1"
"408",1,"ENTREGADO","Con limón aparte.","31.00","102","16","1"
"409",2,"ENTREGADO","Dividir el plato.","44.00","102","3","1"
"410",2,"ENTREGADO","Servir en dos platos.","40.00","102","5","1"
"411",2,"ENTREGADO","Con limón aparte.","46.00","102","8","1"
"412",1,"ENTREGADO","Dividir el plato.","20.00","102","5","1"
"413",2,"ENTREGADO","Poco picante.","44.00","102","3","1"
"414",3,"ENTREGADO","No incluir pan.","69.00","103","8","1"
"415",4,"ENTREGADO","Sin cebolla, por favor.","160.00","103","14","1"
"416",1,"ENTREGADO","","25.00","104","2","1"
"417",3,"ENTREGADO","Cocinar bien la carne.","72.00","104","6","1"
"418",2,"ENTREGADO","Entrega rápida.","62.00","105","16","1"
"419",2,"ENTREGADO","Servir bien caliente.","42.00","105","4","1"
"420",1,"ENTREGADO","No incluir pan.","22.00","105","9","1"
"421",2,"ENTREGADO","Servir bien caliente.","48.00","105","6","1"
"422",2,"ENTREGADO","Preparar como la vez pasada.","44.00","106","3","1"
"423",1,"ENTREGADO","Poco picante.","22.00","106","9","1"
"424",2,"ENTREGADO","Poco picante.","56.00","106","1","1"
"425",4,"ENTREGADO","Servir en dos platos.","92.00","107","8","1"
"426",1,"ENTREGADO","Usar queso sin lactosa.","25.00","107","2","1"
"427",3,"ENTREGADO","No incluir pan.","66.00","107","9","1"
"428",1,"ENTREGADO","No incluir pan.","31.00","107","16","1"
"429",2,"ENTREGADO","Agregar salsa extra.","56.00","107","1","1"
"430",2,"ENTREGADO","Sin aderezo.","44.00","108","9","1"
"431",1,"ENTREGADO","No incluir pan.","20.00","108","5","1"
"432",1,"ENTREGADO","Cocinar bien la carne.","25.00","109","2","1"
"433",2,"ENTREGADO","Poco picante.","76.00","109","20","1"
"434",2,"ENTREGADO","Sin aderezo.","14.00","109","23","1"
"435",1,"ENTREGADO","Servir bien caliente.","23.00","110","8","1"
"436",1,"ENTREGADO","Plato para compartir.","22.00","110","3","1"
"437",1,"ENTREGADO","Usar queso sin lactosa.","21.00","111","4","1"
"438",1,"ENTREGADO","Plato para compartir.","23.00","111","8","1"
"439",1,"ENTREGADO","Poco picante.","28.00","112","1","1"
"440",1,"ENTREGADO","Cocinar bien la carne.","28.00","112","1","1"
"441",1,"ENTREGADO","Agregar cubiertos adicionales.","32.00","112","7","1"
"442",1,"ENTREGADO","Servir bien caliente.","25.00","112","2","1"
"443",1,"ENTREGADO","Con limón aparte.","20.00","112","5","1"
"444",1,"ENTREGADO","Con limón aparte.","25.00","113","2","1"
"445",1,"ENTREGADO","","40.00","113","14","1"
"446",4,"ENTREGADO","Servir bien caliente.","88.00","113","3","1"
"447",2,"ENTREGADO","Dividir el plato.","48.00","114","6","1"
"448",2,"ENTREGADO","No incluir pan.","42.00","114","4","1"
"449",1,"ENTREGADO","Con limón aparte.","40.00","114","14","1"
"450",2,"ENTREGADO","Agregar salsa extra.","50.00","114","2","1"
"451",3,"ENTREGADO","Sin cebolla, por favor.","87.00","115","18","1"
"452",2,"ENTREGADO","Plato para compartir.","42.00","115","4","1"
"453",1,"ENTREGADO","Usar queso sin lactosa.","22.00","115","9","1"
"454",1,"ENTREGADO","No añadir mayonesa.","28.00","116","1","1"
"455",2,"ENTREGADO","Agregar cubiertos adicionales.","48.00","116","6","1"
"456",1,"ENTREGADO","Agregar cubiertos adicionales.","22.00","117","9","1"
"457",3,"ENTREGADO","Plato para compartir.","96.00","117","7","1"
"458",1,"ENTREGADO","Agregar salsa extra.","28.00","117","1","1"
"459",1,"ENTREGADO","Servir bien caliente.","23.00","117","8","1"
"460",1,"ENTREGADO","Agregar salsa extra.","35.00","117","10","1"
"461",1,"ENTREGADO","Servir bien caliente.","21.00","118","4","1"
"462",2,"ENTREGADO","Dividir el plato.","50.00","118","2","1"
"463",2,"ENTREGADO","Agregar salsa extra.","64.00","118","7","1"
"464",1,"ENTREGADO","","31.00","119","16","1"
"465",3,"ENTREGADO","Entrega rápida.","84.00","119","1","1"
"466",2,"ENTREGADO","Usar queso sin lactosa.","72.00","119","12","1"
"467",1,"ENTREGADO","Sin cebolla, por favor.","20.00","120","5","1"
"468",1,"ENTREGADO","Agregar salsa extra.","23.00","120","8","1"
"469",1,"ENTREGADO","Servir en dos platos.","7.00","120","23","1"
"470",2,"ENTREGADO","No añadir mayonesa.","48.00","121","6","1"
"471",3,"ENTREGADO","Entrega rápida.","60.00","121","5","1"
"472",1,"ENTREGADO","Poco picante.","24.00","121","6","1"
"473",1,"ENTREGADO","Sin aderezo.","24.00","121","6","1"
"474",1,"ENTREGADO","Sin aderezo.","25.00","122","2","1"
"475",1,"ENTREGADO","","25.00","122","2","1"
"476",3,"ENTREGADO","Servir en dos platos.","18.00","122","24","1"
"477",1,"ENTREGADO","Agregar cubiertos adicionales.","26.00","122","11","1"
"478",1,"ENTREGADO","Agregar salsa extra.","22.00","123","3","1"
"479",3,"ENTREGADO","Agregar cubiertos adicionales.","66.00","123","3","1"
"480",3,"ENTREGADO","Entrega rápida.","75.00","123","2","1"
"481",1,"ENTREGADO","Poco picante.","22.00","123","9","1"
"482",2,"ENTREGADO","No incluir pan.","40.00","123","5","1"
"483",1,"ENTREGADO","Servir en dos platos.","25.00","124","2","1"
"484",2,"ENTREGADO","Poco picante.","42.00","124","4","1"
"485",3,"ENTREGADO","Plato para compartir.","99.00","124","17","1"
"486",1,"ENTREGADO","Poco picante.","21.00","124","4","1"
"487",1,"ENTREGADO","Con limón aparte.","35.00","124","10","1"
"488",2,"ENTREGADO","Dividir el plato.","64.00","124","7","1"
"489",1,"ENTREGADO","Sin cebolla, por favor.","21.00","125","4","1"
"490",2,"ENTREGADO","Usar queso sin lactosa.","48.00","125","6","1"
"491",3,"ENTREGADO","Entrega rápida.","87.00","125","18","1"
"492",2,"ENTREGADO","Plato para compartir.","44.00","126","3","1"
"493",1,"ENTREGADO","Sin cebolla, por favor.","35.00","126","10","1"
"494",2,"ENTREGADO","Servir bien caliente.","66.00","126","17","1"
"495",2,"ENTREGADO","No incluir pan.","70.00","127","10","1"
"496",1,"ENTREGADO","Entrega rápida.","8.00","127","22","1"
"497",3,"ENTREGADO","","105.00","127","19","1"
"498",2,"ENTREGADO","Servir en dos platos.","44.00","128","3","1"
"499",2,"ENTREGADO","Dividir el plato.","44.00","128","9","1"
"500",3,"ENTREGADO","Sin cebolla, por favor.","84.00","128","1","1"
"501",2,"ENTREGADO","Cocinar bien la carne.","42.00","129","4","1"
"502",2,"ENTREGADO","Poco picante.","44.00","129","9","1"
"503",1,"ENTREGADO","Servir bien caliente.","22.00","129","9","1"
"504",2,"ENTREGADO","Sin cebolla, por favor.","16.00","129","22","1"
"505",1,"ENTREGADO","Usar queso sin lactosa.","40.00","130","14","1"
"506",1,"ENTREGADO","Servir en dos platos.","28.00","130","1","1"
"507",2,"ENTREGADO","Cocinar bien la carne.","50.00","130","2","1"
"508",1,"ENTREGADO","","8.00","130","22","1"
"509",4,"ENTREGADO","Agregar cubiertos adicionales.","112.00","130","1","1"
"510",2,"ENTREGADO","Agregar cubiertos adicionales.","44.00","130","3","1"
"511",1,"ENTREGADO","Plato para compartir.","28.00","131","1","1"
"512",3,"ENTREGADO","Preparar como la vez pasada.","90.00","131","15","1"
"513",2,"ENTREGADO","Agregar salsa extra.","58.00","131","18","1"
"514",2,"ENTREGADO","Dividir el plato.","20.00","132","28","1"
"515",1,"ENTREGADO","Evitar ingredientes crudos.","8.00","132","22","1"
"516",1,"ENTREGADO","Preparar como la vez pasada.","21.00","132","4","1"
"517",1,"ENTREGADO","Preparar como la vez pasada.","35.00","133","19","1"
"518",3,"ENTREGADO","No añadir mayonesa.","66.00","133","3","1"
"519",2,"ENTREGADO","Sin cebolla, por favor.","46.00","133","8","1"
"520",2,"ENTREGADO","Usar queso sin lactosa.","62.00","134","16","1"
"521",1,"ENTREGADO","No incluir pan.","36.00","134","12","1"
"522",1,"ENTREGADO","Preparar como la vez pasada.","30.00","134","15","1"
"523",1,"ENTREGADO","Dividir el plato.","24.00","134","6","1"
"524",3,"ENTREGADO","","66.00","134","9","1"
"525",2,"ENTREGADO","Dividir el plato.","44.00","135","3","1"
"526",1,"ENTREGADO","Cocinar bien la carne.","31.00","135","16","1"
"527",2,"ENTREGADO","Preparar como la vez pasada.","50.00","135","2","1"
"528",1,"ENTREGADO","Agregar cubiertos adicionales.","35.00","136","19","1"
"529",2,"ENTREGADO","Servir bien caliente.","80.00","136","14","1"
"530",2,"ENTREGADO","Agregar salsa extra.","44.00","137","3","1"
"531",4,"ENTREGADO","Usar queso sin lactosa.","88.00","137","3","1"
"532",1,"ENTREGADO","Con limón aparte.","22.00","138","9","1"
"533",2,"ENTREGADO","Sin cebolla, por favor.","42.00","138","4","1"
"534",2,"ENTREGADO","Agregar salsa extra.","68.00","138","13","1"
"535",2,"ENTREGADO","Dividir el plato.","44.00","139","3","1"
"536",1,"ENTREGADO","Poco picante.","36.00","139","12","1"
"537",2,"ENTREGADO","Sin cebolla, por favor.","40.00","139","27","1"
"538",1,"ENTREGADO","Agregar salsa extra.","38.00","140","20","1"
"539",3,"ENTREGADO","No incluir pan.","78.00","140","11","1"
"540",1,"ENTREGADO","Con limón aparte.","28.00","141","1","1"
"541",1,"ENTREGADO","Agregar cubiertos adicionales.","31.00","141","16","1"
"542",1,"ENTREGADO","Cocinar bien la carne.","6.00","141","24","1"
"543",3,"ENTREGADO","No añadir mayonesa.","54.00","142","21","1"
"544",1,"ENTREGADO","Preparar como la vez pasada.","21.00","142","4","1"
"545",1,"ENTREGADO","Agregar salsa extra.","30.00","142","15","1"
"546",1,"ENTREGADO","Servir bien caliente.","25.00","142","2","1"
"547",1,"ENTREGADO","Evitar ingredientes crudos.","30.00","143","15","1"
"548",1,"ENTREGADO","Entrega rápida.","23.00","143","8","1"
"549",1,"ENTREGADO","Entrega rápida.","30.00","144","15","1"
"550",4,"ENTREGADO","Sin cebolla, por favor.","96.00","144","6","1"
"551",1,"ENTREGADO","Entrega rápida.","31.00","145","16","1"
"552",1,"ENTREGADO","Sin aderezo.","21.00","145","4","1"
"553",1,"ENTREGADO","Servir en dos platos.","28.00","145","1","1"
"554",1,"ENTREGADO","Usar queso sin lactosa.","23.00","145","8","1"
"555",2,"ENTREGADO","Evitar ingredientes crudos.","70.00","146","10","1"
"556",2,"ENTREGADO","Evitar ingredientes crudos.","72.00","146","12","1"
"557",1,"ENTREGADO","Entrega rápida.","21.00","147","4","1"
"558",3,"ENTREGADO","Servir bien caliente.","66.00","147","3","1"
"559",3,"ENTREGADO","Entrega rápida.","60.00","147","5","1"
"560",2,"ENTREGADO","Con limón aparte.","70.00","148","10","1"
"561",2,"ENTREGADO","Servir en dos platos.","42.00","148","4","1"
"562",2,"ENTREGADO","Plato para compartir.","58.00","148","18","1"
"563",2,"ENTREGADO","Poco picante.","70.00","148","10","1"
"564",3,"ENTREGADO","Usar queso sin lactosa.","72.00","148","6","1"
"565",2,"ENTREGADO","Preparar como la vez pasada.","64.00","148","7","1"
"566",2,"ENTREGADO","Agregar salsa extra.","64.00","149","7","1"
"567",1,"ENTREGADO","Poco picante.","23.00","149","8","1"
"568",3,"ENTREGADO","Evitar ingredientes crudos.","66.00","149","9","1"
"569",1,"ENTREGADO","Evitar ingredientes crudos.","20.00","149","5","1"
"570",1,"ENTREGADO","Poco picante.","32.00","150","7","1"
"571",1,"ENTREGADO","Servir en dos platos.","21.00","150","4","1"
"572",1,"ENTREGADO","Evitar ingredientes crudos.","36.00","150","12","1"
"573",2,"ENTREGADO","Servir bien caliente.","52.00","150","11","1"
"574",1,"ENTREGADO","Plato para compartir.","31.00","151","16","1"
"575",2,"ENTREGADO","Servir bien caliente.","70.00","151","19","1"
"576",2,"ENTREGADO","Servir bien caliente.","50.00","151","2","1"
"577",1,"ENTREGADO","Cocinar bien la carne.","28.00","151","1","1"
"578",1,"ENTREGADO","Poco picante.","24.00","151","6","1"
"579",2,"ENTREGADO","Sin cebolla, por favor.","46.00","152","8","1"
"580",4,"ENTREGADO","Plato para compartir.","120.00","152","15","1"
"581",1,"ENTREGADO","Entrega rápida.","22.00","152","3","1"
"582",2,"ENTREGADO","Agregar cubiertos adicionales.","44.00","152","3","1"
"583",2,"ENTREGADO","Evitar ingredientes crudos.","44.00","152","9","1"
"584",1,"ENTREGADO","Servir bien caliente.","28.00","153","1","1"
"585",2,"ENTREGADO","Sin aderezo.","70.00","153","10","1"
"586",1,"ENTREGADO","Evitar ingredientes crudos.","35.00","153","10","1"
"587",1,"ENTREGADO","No incluir pan.","21.00","153","4","1"
"588",2,"ENTREGADO","Cocinar bien la carne.","70.00","153","19","1"
"589",2,"ENTREGADO","Sin aderezo.","50.00","153","2","1"
"590",2,"ENTREGADO","No añadir mayonesa.","44.00","154","3","1"
"591",2,"ENTREGADO","Agregar salsa extra.","56.00","154","1","1"
"592",1,"ENTREGADO","Con limón aparte.","33.00","155","17","1"
"593",4,"ENTREGADO","Cocinar bien la carne.","96.00","155","6","1"
"594",1,"ENTREGADO","Dividir el plato.","18.00","155","21","1"
"595",1,"ENTREGADO","Dividir el plato.","35.00","155","10","1"
"596",1,"ENTREGADO","Poco picante.","20.00","156","5","1"
"597",4,"ENTREGADO","Agregar salsa extra.","92.00","156","8","1"
"598",2,"ENTREGADO","Usar queso sin lactosa.","76.00","157","20","1"
"599",1,"ENTREGADO","Sin aderezo.","22.00","157","3","1"
"600",1,"ENTREGADO","Dividir el plato.","32.00","158","7","1"
"601",1,"ENTREGADO","No añadir mayonesa.","36.00","158","12","1"
"602",2,"ENTREGADO","Agregar salsa extra.","42.00","158","4","1"
"603",1,"ENTREGADO","No incluir pan.","23.00","158","8","1"
"604",1,"ENTREGADO","Servir en dos platos.","28.00","158","1","1"
"605",2,"ENTREGADO","Servir bien caliente.","70.00","159","10","1"
"606",1,"ENTREGADO","No incluir pan.","40.00","159","14","1"
"607",1,"ENTREGADO","Cocinar bien la carne.","22.00","160","3","1"
"608",4,"ENTREGADO","No incluir pan.","84.00","160","4","1"
"609",3,"ENTREGADO","No añadir mayonesa.","105.00","160","10","1"
"610",2,"ENTREGADO","Sin aderezo.","70.00","160","10","1"
"611",3,"ENTREGADO","Sin aderezo.","18.00","160","24","1"
"612",2,"ENTREGADO","Sin cebolla, por favor.","44.00","161","9","1"
"613",1,"ENTREGADO","Sin cebolla, por favor.","25.00","161","2","1"
"614",1,"ENTREGADO","Servir bien caliente.","25.00","162","2","1"
"615",3,"ENTREGADO","Agregar cubiertos adicionales.","78.00","162","11","1"
"616",2,"ENTREGADO","Servir en dos platos.","40.00","162","5","1"
"617",2,"ENTREGADO","Cocinar bien la carne.","48.00","162","6","1"
"618",1,"ENTREGADO","Sin cebolla, por favor.","20.00","162","5","1"
"619",1,"ENTREGADO","Preparar como la vez pasada.","28.00","162","1","1"
"620",2,"ENTREGADO","Evitar ingredientes crudos.","48.00","163","6","1"
"621",2,"ENTREGADO","Servir en dos platos.","44.00","163","3","1"
"622",1,"ENTREGADO","Evitar ingredientes crudos.","23.00","163","8","1"
"623",1,"ENTREGADO","Agregar salsa extra.","22.00","163","3","1"
"624",1,"ENTREGADO","Poco picante.","21.00","163","4","1"
"625",2,"ENTREGADO","Plato para compartir.","48.00","164","6","1"
"626",2,"ENTREGADO","No añadir mayonesa.","58.00","164","18","1"
"627",3,"ENTREGADO","Preparar como la vez pasada.","21.00","164","23","1"
"628",2,"ENTREGADO","No incluir pan.","36.00","164","21","1"
"629",3,"ENTREGADO","Dividir el plato.","75.00","165","2","1"
"630",1,"ENTREGADO","Usar queso sin lactosa.","8.00","165","22","1"
"631",1,"ENTREGADO","Usar queso sin lactosa.","20.00","165","5","1"
"632",1,"ENTREGADO","Agregar salsa extra.","23.00","166","8","1"
"633",1,"ENTREGADO","No añadir mayonesa.","24.00","166","6","1"
"634",2,"ENTREGADO","Servir en dos platos.","42.00","166","4","1"
"635",2,"ENTREGADO","Preparar como la vez pasada.","48.00","167","6","1"
"636",1,"ENTREGADO","Poco picante.","21.00","167","4","1"
"637",1,"ENTREGADO","Sin aderezo.","23.00","167","8","1"
"638",1,"ENTREGADO","No incluir pan.","7.00","167","23","1"
"639",4,"ENTREGADO","Dividir el plato.","140.00","167","10","1"
"640",4,"ENTREGADO","Poco picante.","84.00","167","4","1"
"641",3,"ENTREGADO","Evitar ingredientes crudos.","75.00","168","2","1"
"642",1,"ENTREGADO","Evitar ingredientes crudos.","22.00","168","3","1"
"643",1,"ENTREGADO","Cocinar bien la carne.","28.00","169","1","1"
"644",2,"ENTREGADO","No incluir pan.","42.00","169","4","1"
"645",1,"ENTREGADO","Agregar salsa extra.","26.00","169","11","1"
"646",2,"ENTREGADO","No añadir mayonesa.","44.00","169","9","1"
"647",1,"ENTREGADO","Agregar cubiertos adicionales.","22.00","170","9","1"
"648",2,"ENTREGADO","Preparar como la vez pasada.","68.00","170","13","1"
"649",1,"ENTREGADO","Agregar salsa extra.","22.00","170","9","1"
"650",1,"ENTREGADO","No añadir mayonesa.","18.00","170","21","1"
"651",1,"ENTREGADO","No incluir pan.","28.00","171","1","1"
"652",1,"ENTREGADO","Entrega rápida.","7.00","171","23","1"
"653",2,"ENTREGADO","Sin cebolla, por favor.","42.00","172","4","1"
"654",2,"ENTREGADO","Servir bien caliente.","44.00","172","9","1"
"655",1,"ENTREGADO","No añadir mayonesa.","34.00","172","13","1"
"656",2,"ENTREGADO","Preparar como la vez pasada.","14.00","172","23","1"
"657",1,"ENTREGADO","No incluir pan.","36.00","172","12","1"
"658",2,"ENTREGADO","Usar queso sin lactosa.","44.00","173","3","1"
"659",1,"ENTREGADO","Usar queso sin lactosa.","38.00","173","20","1"
"660",1,"ENTREGADO","No incluir pan.","8.00","173","22","1"
"661",2,"ENTREGADO","Agregar salsa extra.","56.00","173","1","1"
"662",1,"ENTREGADO","No añadir mayonesa.","25.00","174","2","1"
"663",1,"ENTREGADO","Agregar cubiertos adicionales.","21.00","174","4","1"
"664",1,"ENTREGADO","Servir en dos platos.","30.00","174","15","1"
"665",1,"ENTREGADO","Preparar como la vez pasada.","32.00","174","7","1"
"666",3,"ENTREGADO","Servir bien caliente.","120.00","175","14","1"
"667",1,"ENTREGADO","Dividir el plato.","33.00","175","17","1"
"668",1,"ENTREGADO","","32.00","176","7","1"
"669",2,"ENTREGADO","Servir en dos platos.","48.00","176","6","1"
"670",1,"ENTREGADO","No incluir pan.","40.00","176","14","1"
"671",1,"ENTREGADO","Preparar como la vez pasada.","25.00","177","2","1"
"672",1,"ENTREGADO","Sin cebolla, por favor.","20.00","177","5","1"
"673",1,"ENTREGADO","Con limón aparte.","25.00","178","2","1"
"674",3,"ENTREGADO","No añadir mayonesa.","66.00","178","3","1"
"675",1,"ENTREGADO","Plato para compartir.","21.00","178","4","1"
"676",2,"ENTREGADO","","44.00","178","3","1"
"677",1,"ENTREGADO","Sin aderezo.","28.00","179","1","1"
"678",1,"ENTREGADO","No incluir pan.","20.00","179","5","1"
"679",3,"ENTREGADO","Plato para compartir.","96.00","179","7","1"
"680",4,"ENTREGADO","Poco picante.","84.00","180","4","1"
"681",2,"ENTREGADO","Sin aderezo.","44.00","180","9","1"
"682",1,"ENTREGADO","Preparar como la vez pasada.","28.00","180","1","1"
"683",1,"ENTREGADO","Servir bien caliente.","40.00","180","14","1"
"684",2,"ENTREGADO","Con limón aparte.","42.00","180","4","1"
"685",1,"ENTREGADO","Servir bien caliente.","24.00","181","6","1"
"686",2,"ENTREGADO","Poco picante.","66.00","181","17","1"
"687",3,"ENTREGADO","Preparar como la vez pasada.","93.00","181","16","1"
"688",1,"ENTREGADO","Preparar como la vez pasada.","25.00","181","2","1"
"689",1,"ENTREGADO","No incluir pan.","28.00","181","1","1"
"690",2,"ENTREGADO","Sin cebolla, por favor.","58.00","181","18","1"
"691",1,"ENTREGADO","Servir bien caliente.","21.00","182","4","1"
"692",3,"ENTREGADO","Plato para compartir.","18.00","182","24","1"
"693",1,"ENTREGADO","Cocinar bien la carne.","29.00","182","18","1"
"694",1,"ENTREGADO","Preparar como la vez pasada.","18.00","182","25","1"
"695",3,"ENTREGADO","Servir en dos platos.","105.00","182","10","1"
"696",3,"ENTREGADO","Poco picante.","99.00","183","17","1"
"697",1,"ENTREGADO","Preparar como la vez pasada.","22.00","183","3","1"
"698",2,"ENTREGADO","Usar queso sin lactosa.","48.00","183","6","1"
"699",2,"ENTREGADO","","50.00","183","2","1"
"700",1,"ENTREGADO","Usar queso sin lactosa.","40.00","184","14","1"
"701",1,"ENTREGADO","Cocinar bien la carne.","21.00","184","4","1"
"702",1,"ENTREGADO","","21.00","184","4","1"
