"cuenta_mesa_id","created_at","estado","fecha_hora_fin","fecha_hora_ini","monto_total","num_comensales","updated_at","cliente_id","mesa_id","tenant_id"
"172","2024-08-02 21:50:00","CERRADA","2024-08-03 00:04:44.236092","2024-08-02 21:50:00","58.00",5,"2024-08-03 00:04:44.236092","218","2","1"
"173","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","114.00",1,"2025-06-02 00:00:00","257","10","1"
"174","2025-04-12 14:04:00","CERRADA","2025-04-12 16:58:24.506481","2025-04-12 14:04:00","334.00",3,"2025-04-12 16:58:24.506481","294","7","1"
"175","2024-07-05 19:23:00","CERRADA","2024-07-05 20:53:26.28188","2024-07-05 19:23:00","153.00",1,"2024-07-05 20:53:26.28188","261","9","1"
"176","2025-04-04 21:48:00","CERRADA","2025-04-04 23:27:54.13398","2025-04-04 21:48:00","140.00",4,"2025-04-04 23:27:54.13398","36","6","1"
"177","2025-05-09 21:11:00","CERRADA","2025-05-09 23:48:22.783309","2025-05-09 21:11:00","144.00",3,"2025-05-09 23:48:22.783309","281","6","1"
"178","2023-12-29 12:20:00","CERRADA","2023-12-29 15:12:00.271056","2023-12-29 12:20:00","182.00",5,"2023-12-29 15:12:00.271056","236","1","1"
"179","2023-07-09 14:55:00","CERRADA","2023-07-09 17:28:42.059282","2023-07-09 14:55:00","235.00",5,"2023-07-09 17:28:42.059282","280","8","1"
"180","2023-10-07 19:47:00","CERRADA","2023-10-07 21:39:46.103763","2023-10-07 19:47:00","339.00",5,"2023-10-07 21:39:46.103763","1","6","1"
"181","2024-10-22 20:17:00","CERRADA","2024-10-22 22:53:08.266229","2024-10-22 20:17:00","48.00",3,"2024-10-22 22:53:08.266229","1","6","1"
"182","2024-12-13 14:42:00","CERRADA","2024-12-13 16:17:28.607635","2024-12-13 14:42:00","250.00",3,"2024-12-13 16:17:28.607635","42","7","1"
"183","2024-05-31 14:39:00","CERRADA","2024-05-31 17:38:46.684304","2024-05-31 14:39:00","116.00",8,"2024-05-31 17:38:46.684304","220","3","1"
"184","2024-06-14 13:01:00","CERRADA","2024-06-14 14:18:08.012172","2024-06-14 13:01:00","283.00",7,"2024-06-14 14:18:08.012172","31","2","1"
"185","2023-08-11 14:24:00","CERRADA","2023-08-11 17:17:56.163206","2023-08-11 14:24:00","201.00",3,"2023-08-11 17:17:56.163206","226","1","1"
"186","2024-06-21 20:08:00","CERRADA","2024-06-21 22:11:32.111147","2024-06-21 20:08:00","382.00",8,"2024-06-21 22:11:32.111147","80","11","1"
"187","2023-06-28 19:58:00","CERRADA","2023-06-28 22:05:24.043517","2023-06-28 19:58:00","54.00",2,"2023-06-28 22:05:24.043517","144","4","1"
"188","2024-08-07 13:07:00","CERRADA","2024-08-07 14:23:17.244608","2024-08-07 13:07:00","305.00",8,"2024-08-07 14:23:17.244608","135","12","1"
"189","2023-08-30 14:42:00","CERRADA","2023-08-30 16:23:41.462122","2023-08-30 14:42:00","470.00",8,"2023-08-30 16:23:41.462122","90","15","1"
"190","2023-11-10 21:11:00","CERRADA","2023-11-10 23:46:14.613964","2023-11-10 21:11:00","223.00",5,"2023-11-10 23:46:14.613964","279","5","1"
"191","2024-12-30 20:23:00","CERRADA","2024-12-30 22:19:05.322043","2024-12-30 20:23:00","256.00",3,"2024-12-30 22:19:05.322043","64","4","1"
"192","2023-08-11 21:30:00","CERRADA","2023-08-11 23:33:05.008715","2023-08-11 21:30:00","126.00",2,"2023-08-11 23:33:05.008715","1","3","1"
"193","2023-10-08 19:29:00","CERRADA","2023-10-08 21:50:36.784733","2023-10-08 19:29:00","226.00",2,"2023-10-08 21:50:36.784733","1","14","1"
"194","2023-10-13 12:53:00","CERRADA","2023-10-13 14:07:53.960069","2023-10-13 12:53:00","54.00",3,"2023-10-13 14:07:53.960069","284","11","1"
"195","2025-05-30 20:57:00","CERRADA","2025-05-30 22:31:05.147834","2025-05-30 20:57:00","152.00",6,"2025-05-30 22:31:05.147834","86","3","1"
"196","2023-10-08 12:32:00","CERRADA","2023-10-08 14:48:55.109477","2023-10-08 12:32:00","397.00",5,"2023-10-08 14:48:55.109477","102","11","1"
"197","2025-04-06 14:53:00","CERRADA","2025-04-06 17:43:52.294022","2025-04-06 14:53:00","244.00",3,"2025-04-06 17:43:52.294022","299","3","1"
"198","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","518.00",1,"2025-06-02 00:00:00","16","2","1"
"199","2024-10-11 19:19:00","CERRADA","2024-10-11 21:13:25.517757","2024-10-11 19:19:00","210.00",5,"2024-10-11 21:13:25.517757","281","5","1"
"200","2024-10-11 13:20:00","CERRADA","2024-10-11 16:03:22.692553","2024-10-11 13:20:00","220.00",7,"2024-10-11 16:03:22.692553","82","8","1"
"201","2024-07-21 19:07:00","CERRADA","2024-07-21 20:39:05.796056","2024-07-21 19:07:00","214.00",3,"2024-07-21 20:39:05.796056","178","7","1"
"202","2024-06-29 13:52:00","CERRADA","2024-06-29 15:31:17.53791","2024-06-29 13:52:00","370.00",5,"2024-06-29 15:31:17.53791","51","1","1"
"203","2024-10-24 14:31:00","CERRADA","2024-10-24 15:33:46.869347","2024-10-24 14:31:00","149.00",3,"2024-10-24 15:33:46.869347","162","4","1"
"204","2024-02-09 12:18:00","CERRADA","2024-02-09 14:17:23.238265","2024-02-09 12:18:00","225.00",8,"2024-02-09 14:17:23.238265","1","9","1"
"205","2024-03-22 19:08:00","CERRADA","2024-03-22 21:53:53.681263","2024-03-22 19:08:00","89.00",8,"2024-03-22 21:53:53.681263","1","11","1"
"206","2024-07-19 14:35:00","CERRADA","2024-07-19 16:09:37.932219","2024-07-19 14:35:00","238.00",1,"2024-07-19 16:09:37.932219","208","6","1"
"207","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","195.00",5,"2025-06-02 00:00:00","232","13","1"
"208","2023-12-22 12:02:00","CERRADA","2023-12-22 13:06:40.180557","2023-12-22 12:02:00","304.00",3,"2023-12-22 13:06:40.180557","189","13","1"
"209","2023-11-01 14:59:00","CERRADA","2023-11-01 17:12:34.090472","2023-11-01 14:59:00","158.00",8,"2023-11-01 17:12:34.090472","244","9","1"
"210","2024-11-02 21:36:00","CERRADA","2024-11-02 23:11:58.492066","2024-11-02 21:36:00","113.00",6,"2024-11-02 23:11:58.492066","155","10","1"
"211","2025-04-25 14:50:00","CERRADA","2025-04-25 17:37:51.12315","2025-04-25 14:50:00","117.00",6,"2025-04-25 17:37:51.12315","1","6","1"
"212","2025-02-07 20:36:00","CERRADA","2025-02-07 22:03:18.311222","2025-02-07 20:36:00","70.00",1,"2025-02-07 22:03:18.311222","1","11","1"
"213","2023-12-31 21:07:00","CERRADA","2023-12-31 22:29:53.64716","2023-12-31 21:07:00","67.00",7,"2023-12-31 22:29:53.64716","247","3","1"
"214","2025-05-09 20:58:00","CERRADA","2025-05-09 22:54:35.55934","2025-05-09 20:58:00","169.00",7,"2025-05-09 22:54:35.55934","216","3","1"
"215","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","188.00",1,"2025-06-02 00:00:00","1","12","1"
"216","2024-12-13 21:43:00","CERRADA","2024-12-14 00:00:11.82552","2024-12-13 21:43:00","224.00",6,"2024-12-14 00:00:11.82552","90","8","1"
"217","2024-08-15 14:45:00","CERRADA","2024-08-15 16:09:52.400123","2024-08-15 14:45:00","97.00",4,"2024-08-15 16:09:52.400123","249","4","1"
"218","2024-12-26 14:18:00","CERRADA","2024-12-26 15:32:37.493561","2024-12-26 14:18:00","105.00",6,"2024-12-26 15:32:37.493561","164","8","1"
"219","2024-05-20 14:02:00","CERRADA","2024-05-20 15:36:30.93846","2024-05-20 14:02:00","105.00",7,"2024-05-20 15:36:30.93846","196","15","1"
"220","2025-04-04 13:52:00","CERRADA","2025-04-04 15:56:37.761051","2025-04-04 13:52:00","56.00",8,"2025-04-04 15:56:37.761051","179","15","1"
"221","2023-10-20 13:15:00","CERRADA","2023-10-20 14:21:05.511096","2023-10-20 13:15:00","207.00",5,"2023-10-20 14:21:05.511096","1","12","1"
"222","2023-07-28 19:06:00","CERRADA","2023-07-28 21:27:44.582303","2023-07-28 19:06:00","276.00",4,"2023-07-28 21:27:44.582303","1","4","1"
"223","2024-07-22 19:30:00","CERRADA","2024-07-22 21:48:03.878581","2024-07-22 19:30:00","342.00",3,"2024-07-22 21:48:03.878581","283","15","1"
"224","2024-03-20 12:41:00","CERRADA","2024-03-20 14:49:53.760143","2024-03-20 12:41:00","238.00",6,"2024-03-20 14:49:53.760143","1","5","1"
"225","2024-08-02 12:53:00","CERRADA","2024-08-02 14:40:38.360935","2024-08-02 12:53:00","466.00",3,"2024-08-02 14:40:38.360935","21","15","1"
"226","2023-06-16 14:18:00","CERRADA","2023-06-16 16:12:31.313363","2023-06-16 14:18:00","337.00",1,"2023-06-16 16:12:31.313363","150","15","1"
"227","2024-07-01 14:10:00","CERRADA","2024-07-01 16:37:44.058483","2024-07-01 14:10:00","266.00",3,"2024-07-01 16:37:44.058483","270","8","1"
"228","2024-04-05 13:39:00","CERRADA","2024-04-05 16:21:44.254831","2024-04-05 13:39:00","115.00",6,"2024-04-05 16:21:44.254831","97","1","1"
"229","2024-11-15 12:11:00","CERRADA","2024-11-15 15:08:48.133386","2024-11-15 12:11:00","239.00",7,"2024-11-15 15:08:48.133386","1","14","1"
"230","2024-06-28 14:19:00","CERRADA","2024-06-28 16:28:53.717411","2024-06-28 14:19:00","134.00",5,"2024-06-28 16:28:53.717411","129","1","1"
"231","2025-05-16 19:19:00","CERRADA","2025-05-16 20:38:09.961142","2025-05-16 19:19:00","243.00",6,"2025-05-16 20:38:09.961142","135","11","1"
"232","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","154.00",2,"2025-06-02 00:00:00","161","12","1"
"233","2024-07-31 20:51:00","CERRADA","2024-07-31 23:10:41.479963","2024-07-31 20:51:00","103.00",6,"2024-07-31 23:10:41.479963","234","12","1"
"234","2024-11-22 12:58:00","CERRADA","2024-11-22 15:05:42.0148","2024-11-22 12:58:00","237.00",2,"2024-11-22 15:05:42.0148","128","11","1"
"235","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","152.00",4,"2025-06-02 00:00:00","282","15","1"
"236","2023-07-28 19:36:00","CERRADA","2023-07-28 20:42:55.704823","2023-07-28 19:36:00","288.00",8,"2023-07-28 20:42:55.704823","252","2","1"
"237","2024-07-12 13:37:00","CERRADA","2024-07-12 14:45:45.812587","2024-07-12 13:37:00","345.00",1,"2024-07-12 14:45:45.812587","159","12","1"
"238","2023-08-11 14:26:00","CERRADA","2023-08-11 15:47:35.865553","2023-08-11 14:26:00","74.00",1,"2023-08-11 15:47:35.865553","34","9","1"
"239","2024-09-03 19:05:00","CERRADA","2024-09-03 21:26:55.65855","2024-09-03 19:05:00","131.00",7,"2024-09-03 21:26:55.65855","217","6","1"
"240","2023-10-06 20:08:00","CERRADA","2023-10-06 22:35:20.578615","2023-10-06 20:08:00","200.00",6,"2023-10-06 22:35:20.578615","278","3","1"
"241","2024-04-05 19:34:00","CERRADA","2024-04-05 21:19:30.79057","2024-04-05 19:34:00","409.00",1,"2024-04-05 21:19:30.79057","3","13","1"
"242","2024-03-15 12:02:00","CERRADA","2024-03-15 14:39:08.242921","2024-03-15 12:02:00","200.00",3,"2024-03-15 14:39:08.242921","237","6","1"
"243","2023-08-11 20:43:00","CERRADA","2023-08-11 23:07:23.661121","2023-08-11 20:43:00","174.00",4,"2023-08-11 23:07:23.661121","10","4","1"
"244","2024-02-02 12:08:00","CERRADA","2024-02-02 14:08:28.050112","2024-02-02 12:08:00","302.00",8,"2024-02-02 14:08:28.050112","24","7","1"
"245","2024-12-02 20:14:00","CERRADA","2024-12-02 22:03:37.633486","2024-12-02 20:14:00","392.00",6,"2024-12-02 22:03:37.633486","296","6","1"
"246","2025-03-04 12:22:00","CERRADA","2025-03-04 15:14:59.422151","2025-03-04 12:22:00","159.00",3,"2025-03-04 15:14:59.422151","287","10","1"
"247","2024-07-26 20:30:00","CERRADA","2024-07-26 21:58:54.970961","2024-07-26 20:30:00","58.00",7,"2024-07-26 21:58:54.970961","270","6","1"
"248","2023-08-04 20:33:00","CERRADA","2023-08-04 21:49:05.467808","2023-08-04 20:33:00","289.00",8,"2023-08-04 21:49:05.467808","75","13","1"
"249","2024-12-04 13:03:00","CERRADA","2024-12-04 14:35:12.923433","2024-12-04 13:03:00","180.00",2,"2024-12-04 14:35:12.923433","106","6","1"
"250","2023-12-11 21:35:00","CERRADA","2023-12-11 23:01:02.518956","2023-12-11 21:35:00","331.00",2,"2023-12-11 23:01:02.518956","22","14","1"
"251","2024-01-04 12:47:00","CERRADA","2024-01-04 15:46:56.918451","2024-01-04 12:47:00","100.00",1,"2024-01-04 15:46:56.918451","172","5","1"
"252","2024-07-12 14:24:00","CERRADA","2024-07-12 16:19:57.003318","2024-07-12 14:24:00","379.00",4,"2024-07-12 16:19:57.003318","126","12","1"
"253","2024-11-08 21:30:00","CERRADA","2024-11-09 00:01:23.728579","2024-11-08 21:30:00","165.00",6,"2024-11-09 00:01:23.728579","159","5","1"
"254","2024-08-02 21:09:00","CERRADA","2024-08-02 22:10:56.783287","2024-08-02 21:09:00","422.00",6,"2024-08-02 22:10:56.783287","106","6","1"
"255","2024-04-05 19:36:00","CERRADA","2024-04-05 22:16:00.21155","2024-04-05 19:36:00","125.00",7,"2024-04-05 22:16:00.21155","298","12","1"
"256","2025-03-20 21:50:00","CERRADA","2025-03-20 23:32:15.668412","2025-03-20 21:50:00","221.00",8,"2025-03-20 23:32:15.668412","174","5","1"
"257","2024-12-08 20:02:00","CERRADA","2024-12-08 22:42:41.293154","2024-12-08 20:02:00","221.00",3,"2024-12-08 22:42:41.293154","281","8","1"
"258","2024-08-02 12:45:00","CERRADA","2024-08-02 14:03:07.413455","2024-08-02 12:45:00","528.00",1,"2024-08-02 14:03:07.413455","26","13","1"
"259","2025-02-23 19:42:00","CERRADA","2025-02-23 21:40:32.551565","2025-02-23 19:42:00","82.00",1,"2025-02-23 21:40:32.551565","235","6","1"
"260","2023-08-23 12:32:00","CERRADA","2023-08-23 15:09:34.731991","2023-08-23 12:32:00","350.00",1,"2023-08-23 15:09:34.731991","284","7","1"
"261","2024-12-22 14:52:00","CERRADA","2024-12-22 16:34:31.975926","2024-12-22 14:52:00","452.00",2,"2024-12-22 16:34:31.975926","93","2","1"
"262","2024-07-26 21:14:00","CERRADA","2024-07-26 22:49:59.81741","2024-07-26 21:14:00","133.00",6,"2024-07-26 22:49:59.81741","1","2","1"
"263","2023-09-08 19:03:00","CERRADA","2023-09-08 21:19:24.586144","2023-09-08 19:03:00","77.00",1,"2023-09-08 21:19:24.586144","1","2","1"
"264","2025-03-23 12:57:00","CERRADA","2025-03-23 15:00:22.746137","2025-03-23 12:57:00","124.00",7,"2025-03-23 15:00:22.746137","44","8","1"
"265","2024-08-08 20:36:00","CERRADA","2024-08-08 22:54:58.386531","2024-08-08 20:36:00","149.00",8,"2024-08-08 22:54:58.386531","110","15","1"
"266","2025-01-24 19:59:00","CERRADA","2025-01-24 21:08:13.949938","2025-01-24 19:59:00","94.00",4,"2025-01-24 21:08:13.949938","163","1","1"
"267","2025-04-25 21:08:00","CERRADA","2025-04-25 23:42:51.586214","2025-04-25 21:08:00","145.00",7,"2025-04-25 23:42:51.586214","125","10","1"
"268","2023-07-28 12:21:00","CERRADA","2023-07-28 14:33:37.214951","2023-07-28 12:21:00","169.00",6,"2023-07-28 14:33:37.214951","42","9","1"
"269","2023-07-02 19:31:00","CERRADA","2023-07-02 20:58:22.596407","2023-07-02 19:31:00","151.00",6,"2023-07-02 20:58:22.596407","205","13","1"
"270","2025-05-02 20:18:00","CERRADA","2025-05-02 22:53:45.997251","2025-05-02 20:18:00","433.00",3,"2025-05-02 22:53:45.997251","194","7","1"
"271","2024-06-25 21:24:00","CERRADA","2024-06-25 23:02:00.083247","2024-06-25 21:24:00","304.00",3,"2024-06-25 23:02:00.083247","44","5","1"
"272","2024-07-04 13:27:00","CERRADA","2024-07-04 15:20:51.674475","2024-07-04 13:27:00","182.00",8,"2024-07-04 15:20:51.674475","4","5","1"
"273","2023-12-01 14:55:00","CERRADA","2023-12-01 16:41:13.713005","2023-12-01 14:55:00","75.00",1,"2023-12-01 16:41:13.713005","210","2","1"
"274","2024-12-25 20:33:00","CERRADA","2024-12-25 21:53:20.997048","2024-12-25 20:33:00","193.00",2,"2024-12-25 21:53:20.997048","200","13","1"
"275","2024-08-08 14:26:00","CERRADA","2024-08-08 16:01:58.216228","2024-08-08 14:26:00","87.00",5,"2024-08-08 16:01:58.216228","73","5","1"
"276","2024-02-09 20:12:00","CERRADA","2024-02-09 22:06:56.603757","2024-02-09 20:12:00","153.00",5,"2024-02-09 22:06:56.603757","1","6","1"
"277","2025-02-28 19:21:00","CERRADA","2025-02-28 21:12:40.436791","2025-02-28 19:21:00","344.00",6,"2025-02-28 21:12:40.436791","5","7","1"
"278","2024-04-05 13:30:00","CERRADA","2024-04-05 15:07:42.119625","2024-04-05 13:30:00","254.00",3,"2024-04-05 15:07:42.119625","1","11","1"
"279","2025-05-13 13:20:00","CERRADA","2025-05-13 15:05:07.598177","2025-05-13 13:20:00","116.00",5,"2025-05-13 15:05:07.598177","1","6","1"
"280","2023-12-26 13:43:00","CERRADA","2023-12-26 16:15:06.848936","2023-12-26 13:43:00","377.00",6,"2023-12-26 16:15:06.848936","1","7","1"
"281","2024-08-23 12:52:00","CERRADA","2024-08-23 15:33:44.073096","2024-08-23 12:52:00","176.00",4,"2024-08-23 15:33:44.073096","238","12","1"
"282","2023-12-22 13:45:00","CERRADA","2023-12-22 15:35:46.521277","2023-12-22 13:45:00","120.00",8,"2023-12-22 15:35:46.521277","1","11","1"
"283","2025-01-24 21:26:00","CERRADA","2025-01-24 23:31:14.245464","2025-01-24 21:26:00","349.00",8,"2025-01-24 23:31:14.245464","231","10","1"
"284","2023-09-21 14:10:00","CERRADA","2023-09-21 16:27:38.398905","2023-09-21 14:10:00","137.00",2,"2023-09-21 16:27:38.398905","1","6","1"
"285","2024-08-16 13:32:00","CERRADA","2024-08-16 16:01:37.341799","2024-08-16 13:32:00","97.00",6,"2024-08-16 16:01:37.341799","206","13","1"
"286","2024-06-21 20:44:00","CERRADA","2024-06-21 22:44:03.353628","2024-06-21 20:44:00","93.00",8,"2024-06-21 22:44:03.353628","296","4","1"
"287","2024-04-05 12:53:00","CERRADA","2024-04-05 15:45:52.868339","2024-04-05 12:53:00","53.00",2,"2024-04-05 15:45:52.868339","14","8","1"
"288","2024-01-05 12:28:00","CERRADA","2024-01-05 14:54:38.356392","2024-01-05 12:28:00","121.00",8,"2024-01-05 14:54:38.356392","161","6","1"
"289","2025-05-30 21:06:00","CERRADA","2025-05-30 23:27:15.403197","2025-05-30 21:06:00","218.00",1,"2025-05-30 23:27:15.403197","36","5","1"
"290","2024-12-20 19:14:00","CERRADA","2024-12-20 21:49:43.841676","2024-12-20 19:14:00","48.00",3,"2024-12-20 21:49:43.841676","126","9","1"
"291","2024-07-12 13:28:00","CERRADA","2024-07-12 15:39:03.86274","2024-07-12 13:28:00","37.00",7,"2024-07-12 15:39:03.86274","97","11","1"
"292","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","376.00",5,"2025-06-02 00:00:00","111","4","1"
"293","2024-11-23 19:39:00","CERRADA","2024-11-23 21:26:06.316841","2024-11-23 19:39:00","323.00",8,"2024-11-23 21:26:06.316841","60","5","1"
"294","2025-02-28 14:58:00","CERRADA","2025-02-28 17:11:44.288513","2025-02-28 14:58:00","245.00",8,"2025-02-28 17:11:44.288513","182","14","1"
"295","2024-12-02 13:32:00","CERRADA","2024-12-02 15:18:36.935539","2024-12-02 13:32:00","501.00",2,"2024-12-02 15:18:36.935539","70","6","1"
"296","2023-12-15 21:59:00","CERRADA","2023-12-16 00:58:59.276778","2023-12-15 21:59:00","99.00",7,"2023-12-16 00:58:59.276778","296","7","1"
"297","2023-12-15 12:55:00","CERRADA","2023-12-15 14:38:05.08204","2023-12-15 12:55:00","150.00",3,"2023-12-15 14:38:05.08204","252","5","1"
"298","2025-01-03 21:31:00","CERRADA","2025-01-03 23:20:52.539134","2025-01-03 21:31:00","377.00",7,"2025-01-03 23:20:52.539134","71","4","1"
"299","2023-08-25 13:18:00","CERRADA","2023-08-25 14:21:55.404625","2023-08-25 13:18:00","56.00",3,"2023-08-25 14:21:55.404625","1","8","1"
"300","2025-01-01 20:32:00","CERRADA","2025-01-01 21:45:35.119166","2025-01-01 20:32:00","136.00",8,"2025-01-01 21:45:35.119166","149","3","1"
"301","2024-12-08 21:28:00","CERRADA","2024-12-08 23:33:33.743578","2024-12-08 21:28:00","131.00",6,"2024-12-08 23:33:33.743578","280","14","1"
"302","2024-08-01 14:55:00","CERRADA","2024-08-01 17:33:00.445813","2024-08-01 14:55:00","48.00",4,"2024-08-01 17:33:00.445813","1","2","1"
"303","2024-01-02 14:55:00","CERRADA","2024-01-02 17:20:17.428508","2024-01-02 14:55:00","224.00",4,"2024-01-02 17:20:17.428508","62","13","1"
"304","2023-12-30 20:22:00","CERRADA","2023-12-30 22:25:52.421741","2023-12-30 20:22:00","344.00",3,"2023-12-30 22:25:52.421741","86","10","1"
"305","2024-03-29 20:57:00","CERRADA","2024-03-29 23:18:30.955075","2024-03-29 20:57:00","128.00",5,"2024-03-29 23:18:30.955075","88","6","1"
"306","2024-07-11 13:09:00","CERRADA","2024-07-11 15:34:22.042912","2024-07-11 13:09:00","162.00",1,"2024-07-11 15:34:22.042912","212","15","1"
"307","2024-10-18 21:26:00","CERRADA","2024-10-18 23:11:01.24076","2024-10-18 21:26:00","111.00",7,"2024-10-18 23:11:01.24076","1","13","1"
"308","2025-05-13 19:20:00","CERRADA","2025-05-13 21:29:50.079922","2025-05-13 19:20:00","102.00",5,"2025-05-13 21:29:50.079922","49","7","1"
"309","2024-09-13 12:50:00","CERRADA","2024-09-13 14:54:07.856144","2024-09-13 12:50:00","236.00",2,"2024-09-13 14:54:07.856144","1","14","1"
"310","2024-10-25 14:35:00","CERRADA","2024-10-25 16:44:21.12221","2024-10-25 14:35:00","270.00",4,"2024-10-25 16:44:21.12221","221","14","1"
"311","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","151.00",6,"2025-06-02 00:00:00","250","13","1"
"312","2023-06-02 21:58:00","CERRADA","2023-06-02 23:13:49.774229","2023-06-02 21:58:00","256.00",8,"2023-06-02 23:13:49.774229","1","8","1"
"313","2023-08-05 21:57:00","CERRADA","2023-08-06 00:14:52.160706","2023-08-05 21:57:00","352.00",5,"2023-08-06 00:14:52.160706","83","14","1"
"314","2024-08-14 12:13:00","CERRADA","2024-08-14 14:10:13.008299","2024-08-14 12:13:00","199.00",4,"2024-08-14 14:10:13.008299","158","12","1"
"315","2023-06-16 12:55:00","CERRADA","2023-06-16 14:45:40.660323","2023-06-16 12:55:00","483.00",8,"2023-06-16 14:45:40.660323","117","9","1"
"316","2023-08-01 14:56:00","CERRADA","2023-08-01 16:31:54.638357","2023-08-01 14:56:00","373.00",7,"2023-08-01 16:31:54.638357","38","4","1"
"317","2023-08-11 21:10:00","CERRADA","2023-08-11 23:02:48.71583","2023-08-11 21:10:00","145.00",3,"2023-08-11 23:02:48.71583","70","11","1"
"318","2025-02-21 12:57:00","CERRADA","2025-02-21 14:09:03.34881","2025-02-21 12:57:00","570.00",7,"2025-02-21 14:09:03.34881","79","15","1"
